date,month,league,edge,bet_type,match,bet_on,odds,model_prob,edge_value,stake_eur,won,profit_eur,bankroll_after_eur
2026-05-03,2026-05,LEC,0,kelly_bounded,G2 vs Natus Vincere,G2,1.555,0.7702,0.1271,1722.78,True,956.14,94206.02
2026-05-03,2026-05,LCS,0,kelly_bounded,Lyon vs Sentinels,Lyon,1.636,0.6858,0.0745,1410.16,True,896.86,95102.88
2026-05-03,2026-05,LCS,0,kelly_bounded,FlyQuest vs Shopify Rebellion,FlyQuest,1.471,0.7775,0.0977,1570.59,True,739.75,95842.63
2026-05-03,2026-05,LCK,0,kelly_bounded,KT Rolster vs HANJIN BRION,KT Rolster,1.17,0.8988,0.0441,1240.2,False,-1240.2,94602.43
2026-05-03,2026-05,LCS,0,kelly_bounded,Cloud9 vs Dignitas,Dignitas,10.0,0.1144,0.0144,1036.65,False,-1036.65,93565.78
2026-05-03,2026-05,LCS,0,kelly_bounded,Team Liquid vs Disguised,Disguised,7.407,0.1552,0.0202,1061.61,False,-1061.61,92504.17
2026-05-03,2026-05,LPL,0,kelly_bounded,ThunderTalk Gaming vs LNG Esports,ThunderTalk Gaming,3.279,0.4185,0.1135,1624.92,False,-1624.92,90879.24
2026-05-03,2026-05,LCK,0,kelly_bounded,DN SOOPers vs BNK FEARX,DN SOOPers,2.74,0.4724,0.1075,1559.95,False,-1559.95,89319.29
2026-05-03,2026-05,LEC,0,kelly_bounded,G2 Esports vs Natus Vincere,G2 Esports,1.46,0.7702,0.0853,1400.99,True,644.46,89963.75
2026-05-03,2026-05,LEC,0,kelly_bounded,Team Heretics vs Shifters,Team Heretics,2.273,0.467,0.0271,1062.07,False,-1062.07,88901.68
2026-05-03,2026-05,LCP,0,kelly_bounded,CTBC Flying Oyster vs Team Secret Whales,Team Secret Whales,1.183,0.8933,0.048,1173.63,True,214.77,89116.46
2026-05-03,2026-05,LPL,0,kelly_bounded,Ninjas in Pyjamas vs Bilibili Gaming,Ninjas in Pyjamas,6.452,0.3084,0.1534,1782.33,False,-1782.33,87334.13
2026-05-03,2026-05,LCP,0,kelly_bounded,Fukuoka SoftBank Hawks Gaming vs DetonatioN FocusMe,DetonatioN FocusMe,9.524,0.1737,0.0687,1273.46,False,-1273.46,86060.67
2026-05-04,2026-05,LEC,0,kelly_bounded,Fnatic vs Vitality,Vitality,1.561,0.8003,0.1596,1721.21,True,965.6,87026.27
2026-05-04,2026-05,LCS,0,kelly_bounded,LYON vs Sentinels,LYON,1.481,0.7068,0.0316,1053.49,True,506.73,87532.99
2026-05-04,2026-05,LCKC,0,kelly_bounded,KT Rolster Challengers vs Kiwoom DRX Challengers,KT Rolster Challengers,1.671,0.6533,0.0549,1195.62,False,-1195.62,86337.37
2026-05-04,2026-05,LJL,0,kelly_bounded,Rising Gaming vs Arneb,Rising Gaming,1.587,0.8031,0.173,1726.75,True,1013.6,87350.97
2026-05-04,2026-05,EWC,0,kelly_bounded,KT Rolster vs BNK FearX,KT Rolster,1.485,0.7425,0.0691,1275.79,False,-1275.79,86075.19
2026-05-04,2026-05,EWC,0,kelly_bounded,T1 vs HANJIN BRION,T1,1.265,0.8507,0.0602,1206.29,True,319.67,86394.86
2026-05-04,2026-05,LCKC,0,kelly_bounded,T1 Academy vs Hanwha Life Challengers,T1 Academy,1.355,0.8175,0.0795,1321.57,True,469.16,86864.01
2026-05-04,2026-05,LCKC,0,kelly_bounded,Dplus KIA Challengers vs DN SOOPers Challengers,DN SOOPers Challengers,2.5,0.5166,0.1166,1543.81,True,2315.71,89179.72
2026-05-04,2026-05,LTA S,0,kelly_bounded,LOUD vs Vivo Keyd Stars,Vivo Keyd Stars,1.527,0.6902,0.0353,1101.85,False,-1101.85,88077.87
2026-05-04,2026-05,LEC,0,kelly_bounded,Shifters vs Movistar KOI,Movistar KOI,1.359,0.7663,0.0305,1059.9,True,380.5,88458.37
2026-05-04,2026-05,LCS,0,kelly_bounded,FlyQuest vs Shopify Rebellion,Shopify Rebellion,3.774,0.3062,0.0413,1127.96,False,-1127.96,87330.42
2026-05-04,2026-05,LCKC,0,kelly_bounded,T1 Academy vs Hanwha Life Esports Challengers,T1 Academy,1.258,0.8175,0.0225,1004.58,True,259.18,87589.6
2026-05-04,2026-05,LEC,0,kelly_bounded,Fnatic vs Team Vitality,Team Vitality,1.342,0.8003,0.0551,1197.66,True,409.6,87999.2
2026-05-04,2026-05,LJL,0,kelly_bounded,Uwinks vs RAYN Clocks,Uwinks,2.985,0.4336,0.0986,1458.27,True,2894.67,90893.87
2026-05-05,2026-05,TCL,0,kelly_bounded,Bushido Wildcats vs Dark Passage,Bushido Wildcats,1.724,0.854,0.274,1817.88,True,1316.14,92210.01
2026-05-05,2026-05,TCL,0,kelly_bounded,Misa Esports vs PCIFIC,PCIFIC,16.667,0.0707,0.0107,987.82,False,-987.82,91222.19
2026-05-05,2026-05,PRM,0,kelly_bounded,Eintracht Spandau vs E WIE EINFACH E-SPORTS,E WIE EINFACH E-SPORTS,3.39,0.4216,0.1266,1682.17,False,-1682.17,89540.02
2026-05-05,2026-05,LJL,0,kelly_bounded,New Meta vs FENNEL,New Meta,9.524,0.1298,0.0248,1043.51,False,-1043.51,88496.51
2026-05-05,2026-05,EWC,0,kelly_bounded,Dplus KIA vs Nongshim Red Force,Dplus KIA,1.379,0.745,0.0198,1002.0,True,379.76,88876.27
2026-05-05,2026-05,LJL,0,kelly_bounded,DetonatioN FocusMe Academy vs L Guide Gaming,DetonatioN FocusMe Academy,3.279,0.5789,0.274,1777.53,False,-1777.53,87098.74
2026-05-05,2026-05,LCKC,0,kelly_bounded,BNK FearX Youth vs Nongshim Esports Academy,Nongshim Esports Academy,1.6,0.6956,0.0706,1280.64,True,768.39,87867.13
2026-05-05,2026-05,EWC,0,kelly_bounded,Hanwha Life Esports vs DN SOOPers,DN SOOPers,15.385,0.0652,0.0002,879.97,False,-879.97,86987.16
2026-05-05,2026-05,LEC,0,kelly_bounded,Shifters vs Movistar KOI,Shifters,5.405,0.2018,0.0168,967.45,False,-967.45,86019.71
2026-05-05,2026-05,LCKC,0,kelly_bounded,BNK FearX Youth vs Nongshim Academy,Nongshim Academy,1.653,0.6956,0.0906,1379.69,True,900.94,86920.65
2026-05-05,2026-05,LCKC,0,kelly_bounded,HANJIN BRION Challengers vs Gen.G Global Academy,Gen.G Global Academy,2.12,0.4779,0.0062,905.26,False,-905.26,86015.39
2026-05-05,2026-05,RIFT LEGENDS,0,kelly_bounded,Anonymo vs DOCISK,DOCISK,2.28,0.466,0.0274,1017.47,False,-1017.47,84997.92
2026-05-05,2026-05,RIFT LEGENDS,0,kelly_bounded,Forsaken vs LODIS,Forsaken,1.224,0.86,0.043,1093.45,True,244.93,85242.86
2026-05-05,2026-05,EWC,0,kelly_bounded,Hanwha Life vs DN SOOPers,Hanwha Life,1.135,0.9348,0.0537,1157.73,True,156.29,85399.15
2026-05-05,2026-05,EWC,0,kelly_bounded,Nongshim Redforce vs Dplus KIA,Dplus KIA,1.48,0.7237,0.048,1127.52,True,541.21,85940.36
2026-05-06,2026-05,LJL,0,kelly_bounded,Uwinks vs Rising Gaming,Uwinks,6.452,0.236,0.081,1323.65,False,-1323.65,84616.71
2026-05-06,2026-05,LCK,0,kelly_bounded,Gen.G vs Nongshim Red Force,Nongshim Red Force,9.524,0.1219,0.0169,941.57,False,-941.57,83675.14
2026-05-06,2026-05,LCK,0,kelly_bounded,Gen.G vs Nongshim Redforce,Gen.G,1.152,0.8781,0.01,892.73,True,135.69,83810.83
2026-05-06,2026-05,NACL,0,kelly_bounded,Dorado vs Supernova,Supernova,1.299,0.7943,0.0245,975.04,True,291.54,84102.37
2026-05-06,2026-05,LFL,0,kelly_bounded,TLN Pirates vs Esprit Shonen,TLN Pirates,1.358,0.7605,0.0241,976.11,True,349.45,84451.82
2026-05-06,2026-05,LPL,0,kelly_bounded,Top Esports vs JD Gaming,JD Gaming,1.806,0.619,0.0653,1212.22,True,977.05,85428.87
2026-05-06,2026-05,LCK,0,kelly_bounded,Hanwha Life vs DN SOOPers,Hanwha Life,1.153,0.9529,0.0856,1341.67,True,205.28,85634.15
2026-05-06,2026-05,NACL,0,kelly_bounded,Conviction vs NRG,Conviction,1.952,0.5921,0.0798,1312.17,False,-1312.17,84321.97
2026-05-06,2026-05,TCL,0,kelly_bounded,Ozarox vs BoostGate,BoostGate,3.05,0.3381,0.0102,900.57,False,-900.57,83421.41
2026-05-06,2026-05,TCL,0,kelly_bounded,Team Phoenix vs SU Esports,Team Phoenix,24.691,0.0686,0.0281,990.71,False,-990.71,82430.7
2026-05-06,2026-05,EWC,0,kelly_bounded,Fukuoka SoftBank Hawks Gaming vs MVK Esports,MVK Esports,2.0,0.662,0.162,1648.61,False,-1648.61,80782.09
2026-05-06,2026-05,LPL,0,kelly_bounded,Team WE vs Invictus,Invictus,1.352,0.8276,0.0879,1281.45,False,-1281.45,79500.64
2026-05-06,2026-05,EWC,0,kelly_bounded,Ground Zero Gaming vs CTBC Flying Oyster,CTBC Flying Oyster,1.98,0.5941,0.089,1266.87,True,1241.53,80742.17
2026-05-06,2026-05,PRM,0,kelly_bounded,VfB eSports vs G2 NORD,G2 NORD,1.087,0.9317,0.0118,870.81,True,75.76,80817.93
2026-05-06,2026-05,LFL,0,kelly_bounded,TLN Pirates vs Esprit Shōnen,Esprit Shōnen,4.878,0.2395,0.0345,994.21,False,-994.21,79823.72
2026-05-06,2026-05,LCK,0,kelly_bounded,Hanwha Life Esports vs DN SOOPers,Hanwha Life Esports,1.081,0.9529,0.0278,946.23,True,76.64,79900.36
2026-05-06,2026-05,LJL,0,kelly_bounded,RAYN Clocks vs Arneb,Arneb,2.02,0.5152,0.0201,906.13,True,924.25,80824.61
2026-05-06,2026-05,RL,0,kelly_bounded,Barcząca Esports vs BOMBA Team,Barcząca Esports,2.439,0.4287,0.0187,908.93,True,1307.95,82132.56
2026-05-06,2026-05,TCL,0,kelly_bounded,BoostGate Esports vs Ozarox Esports,BoostGate Esports,4.0,0.3837,0.1337,1553.4,False,-1553.4,80579.16
2026-05-06,2026-05,LPL,0,kelly_bounded,Team WE vs Invictus Gaming,Invictus Gaming,1.242,0.8276,0.0224,926.32,False,-926.32,79652.84
2026-05-07,2026-05,LOL,0,kelly_bounded,Conviction vs NRG Esports,NRG Esports,1.802,0.7275,0.1725,1593.06,True,1277.63,80930.47
2026-05-07,2026-05,LFL,0,kelly_bounded,Karmine Corp Blue vs Ici Japon Corp. Esport,Karmine Corp Blue,1.399,0.7764,0.0616,1141.57,True,455.49,81385.96
2026-05-07,2026-05,LCKC,0,kelly_bounded,Kiwoom DRX Challengers vs Hanwha Life Challengers,Kiwoom DRX Challengers,1.666,0.708,0.1077,1398.32,False,-1398.32,79987.64
2026-05-07,2026-05,LPLOL,0,kelly_bounded,Ronaldo vs Dream,Ronaldo,1.333,0.7835,0.0334,977.78,False,-977.78,79009.86
2026-05-07,2026-05,LCKC,0,kelly_bounded,Gen.G Global Academy vs BNK FearX Youth,BNK FearX Youth,1.442,0.7282,0.0347,973.03,True,430.08,79439.94
2026-05-07,2026-05,TCL,0,kelly_bounded,Dark Passage vs Misa,Misa,1.07,0.986,0.0514,1066.51,True,74.66,79514.59
2026-05-07,2026-05,NACL,0,kelly_bounded,Conviction vs Blue Otter,Blue Otter,4.48,0.3646,0.1414,1544.79,False,-1544.79,77969.81
2026-05-07,2026-05,LPLOL,0,kelly_bounded,Francesinhas vs The Otter Side,Francesinhas,2.86,0.3548,0.0051,806.47,False,-806.47,77163.34
2026-05-07,2026-05,RIFT LEGENDS,0,kelly_bounded,Anonymo vs LODIS,LODIS,1.704,0.607,0.0202,875.47,False,-875.47,76287.87
2026-05-07,2026-05,LCK,0,kelly_bounded,HANJIN BRION vs BNK FearX,BNK FearX,1.613,0.7839,0.164,1525.76,False,-1525.76,74762.11
2026-05-07,2026-05,LPL,0,kelly_bounded,Weibo vs Team WE,Weibo,1.353,0.8377,0.0986,1238.92,True,437.34,75199.45
2026-05-07,2026-05,LCK,0,kelly_bounded,Dplus KIA vs KT Rolster,Dplus KIA,1.909,0.6754,0.1515,1503.99,False,-1503.99,73695.46
2026-05-07,2026-05,LFL,0,kelly_bounded,Vitality.Bee vs Galions,Galions,1.383,0.7423,0.0193,831.6,True,318.5,74013.96
2026-05-07,2026-05,LPL,0,kelly_bounded,Ninjas in Pyjamas vs Anyone's Legend,Anyone's Legend,1.37,0.8406,0.1107,1286.33,False,-1286.33,72727.63
2026-05-07,2026-05,NACL,0,kelly_bounded,NRG vs CCG,NRG,1.398,0.8016,0.0863,1145.76,False,-1145.76,71581.87
2026-05-07,2026-05,LOL,0,kelly_bounded,Dorado Gaming vs Supernova,Dorado Gaming,5.128,0.2607,0.0657,1029.17,False,-1029.17,70552.7
2026-05-07,2026-05,LCKC,0,kelly_bounded,Kiwoom DRX Challengers vs Hanwha Life Esports Challengers,Kiwoom DRX Challengers,1.575,0.708,0.073,1049.07,False,-1049.07,69503.63
2026-05-07,2026-05,LCKC,0,kelly_bounded,Nongshim Esports Academy vs T1 Academy,Nongshim Esports Academy,2.469,0.4508,0.0458,907.38,True,1332.94,70836.58
2026-05-07,2026-05,EWC,0,kelly_bounded,Team Secret Whales vs GAM Esports,Team Secret Whales,1.361,0.872,0.1373,1356.69,True,489.77,71326.35
2026-05-07,2026-05,TCL,0,kelly_bounded,Bushido Wildcats vs PCIFIC,Bushido Wildcats,1.9,0.6599,0.1335,1348.23,False,-1348.23,69978.11
2026-05-07,2026-05,LFL,0,kelly_bounded,Solary vs ZYB Esport,ZYB Esport,13.333,0.1076,0.0326,852.04,False,-852.04,69126.07
2026-05-07,2026-05,LPLOL,0,kelly_bounded,Bubliki vs ZeroZone,ZeroZone,1.98,0.6109,0.1058,1179.06,False,-1179.06,67947.01
2026-05-07,2026-05,LPL,0,kelly_bounded,Weibo Gaming vs Team WE,Weibo Gaming,1.307,0.8377,0.0726,1008.15,True,309.5,68256.51
2026-05-07,2026-05,EWC,0,kelly_bounded,Fukuoka SoftBank Hawks Gaming vs CTBC Flying Oyster,CTBC Flying Oyster,3.279,0.3131,0.0081,719.65,False,-719.65,67536.87
2026-05-08,2026-05,LPL,0,kelly_bounded,Ronaldo Team vs Dream Esports,Dream Esports,3.922,0.3164,0.0614,951.9,True,2781.45,70318.32
2026-05-08,2026-05,LCK,0,kelly_bounded,Kiwoom DRX vs Gen.G,Gen.G,1.161,0.9243,0.063,998.49,True,160.76,70479.08
2026-05-08,2026-05,LCK,0,kelly_bounded,T1 vs DN SOOPers,T1,1.202,0.9807,0.1488,1403.77,True,283.56,70762.64
2026-05-08,2026-05,LEC,0,kelly_bounded,GIANTX vs Movistar KOI,Movistar KOI,1.628,0.7634,0.1492,1411.29,True,886.29,71648.93
2026-05-08,2026-05,LEC,0,kelly_bounded,Karmine Corp vs G2,G2,1.671,0.6857,0.0872,1133.23,True,760.4,72409.32
2026-05-08,2026-05,LCKC,0,kelly_bounded,DN SOOPers Challengers vs HANJIN BRION Challengers,DN SOOPers Challengers,1.427,0.7256,0.0248,843.95,True,360.37,72769.69
2026-05-08,2026-05,LCKC,0,kelly_bounded,Dplus KIA Challengers vs KT Rolster Challengers,KT Rolster Challengers,1.952,0.5719,0.0597,1017.1,True,968.28,73737.97
2026-05-08,2026-05,LPL,0,kelly_bounded,Ultra Prime vs LNG Esports,LNG Esports,1.29,0.8191,0.0439,953.02,True,276.38,74014.35
2026-05-08,2026-05,LOL,0,kelly_bounded,NRG Esports vs CCG Esports,CCG Esports,4.651,0.2193,0.0043,761.42,False,-761.42,73252.92
2026-05-08,2026-05,LPL,0,kelly_bounded,Bubliki vs ZeroZone Gaming,ZeroZone Gaming,2.439,0.5879,0.1779,1465.06,False,-1465.06,71787.87
2026-05-08,2026-05,LPL,0,kelly_bounded,Francesinhas vs The Otter Side,Francesinhas,3.077,0.3399,0.0149,789.04,False,-789.04,70998.83
2026-05-08,2026-05,LOL,0,kelly_bounded,Conviction vs Blue Otter,Blue Otter,11.765,0.3875,0.3025,1419.98,False,-1419.98,69578.85
2026-05-08,2026-05,LPL,0,kelly_bounded,JD Gaming vs Bilibili Gaming,JD Gaming,2.899,0.5227,0.1777,1391.58,False,-1391.58,68187.28
2026-05-08,2026-05,LEC,0,kelly_bounded,Karmine Corp vs G2 Esports,G2 Esports,1.709,0.6857,0.1006,1138.97,True,807.53,68994.8
2026-05-09,2026-05,LCK,0,kelly_bounded,KT Rolster vs BNK FearX,BNK FearX,2.64,0.4066,0.0278,817.83,True,1341.24,70336.04
2026-05-09,2026-05,LCS,0,kelly_bounded,Shopify Rebellion vs Sentinels,Sentinels,1.689,0.6889,0.0968,1157.28,True,797.37,71133.41
2026-05-09,2026-05,LTA S,0,kelly_bounded,Vivo Keyd Stars vs LOUD,Vivo Keyd Stars,2.105,0.6669,0.1919,1422.67,False,-1422.67,69710.74
2026-05-09,2026-05,LOL,0,kelly_bounded,Apex Mission Impossible vs Citadel Gaming,Apex Mission Impossible,15.385,0.3078,0.2428,1394.21,False,-1394.21,68316.53
2026-05-09,2026-05,LPL,0,kelly_bounded,Ninjas in Pyjamas vs Invictus Gaming,Invictus Gaming,2.74,0.5304,0.1655,1366.33,True,2377.42,70693.94
2026-05-09,2026-05,LCP,0,kelly_bounded,Ground Zero Gaming vs CTBC Flying Oyster,Ground Zero Gaming,2.632,0.5687,0.1888,1413.88,False,-1413.88,69280.06
2026-05-09,2026-05,LCK,0,kelly_bounded,Nongshim Red Force vs HANJIN BRION,Nongshim Red Force,1.739,0.5972,0.0221,794.95,False,-794.95,68485.11
2026-05-09,2026-05,LPL,0,kelly_bounded,Top Esports vs Team WE,Top Esports,1.17,0.9004,0.0457,893.5,True,151.89,68637.01
2026-05-09,2026-05,LCP,0,kelly_bounded,Team Secret Whales vs MVK Esports,Team Secret Whales,1.408,0.8009,0.0906,1101.09,True,449.24,69086.25
2026-05-09,2026-05,LEC,0,kelly_bounded,G2 Esports vs GIANTX,G2 Esports,1.242,0.8516,0.0464,904.79,True,218.96,69305.21
2026-05-09,2026-05,LEC,0,kelly_bounded,Movistar KOI vs Karmine Corp,Karmine Corp,1.626,0.6387,0.0237,802.34,True,502.27,69807.47
2026-05-09,2026-05,LOL,0,kelly_bounded,Maryville University vs Winthrop University,Maryville University,1.242,0.8978,0.0927,1129.33,True,273.3,70080.77
2026-05-10,2026-05,CBLOL,0,kelly_bounded,Vivo Keyd Stars vs LOUD,LOUD,1.943,0.6189,0.1042,1187.78,True,1120.08,71200.85
2026-05-10,2026-05,LCS,0,kelly_bounded,LYON vs Liquid,Liquid,1.862,0.5958,0.0588,990.99,False,-990.99,70209.86
2026-05-10,2026-05,LCS,0,kelly_bounded,Cloud9 vs FlyQuest,Cloud9,1.636,0.7143,0.103,1184.41,True,753.28,70963.15
2026-05-10,2026-05,LCP,0,kelly_bounded,DetonatioN FocusMe vs Deep Cross,Deep Cross,1.284,0.8772,0.0984,1175.22,True,333.76,71296.91
2026-05-10,2026-05,LEC,0,kelly_bounded,Movistar KOI vs G2 Esports,G2 Esports,1.418,0.7117,0.0065,743.92,False,-743.92,70552.99
2026-05-10,2026-05,LCP,0,kelly_bounded,Fukuoka SoftBank Hawks Gaming vs GAM Esports,Fukuoka SoftBank Hawks Gaming,1.695,0.591,0.0011,710.51,False,-710.51,69842.48
2026-05-10,2026-05,LCS,0,kelly_bounded,Shopify Rebellion vs Sentinels,Sentinels,1.439,0.7757,0.0808,1074.42,True,471.67,70314.15
2026-05-10,2026-05,LCS,0,kelly_bounded,Disguised vs Dignitas,Disguised,1.98,0.6377,0.1327,1325.0,True,1298.5,71612.65
2026-05-10,2026-05,LCK,0,kelly_bounded,T1 vs Dplus KIA,T1,1.55,0.6589,0.0137,781.57,True,429.87,72042.51
2026-05-10,2026-05,LPL,0,kelly_bounded,Weibo Gaming vs Ninjas in Pyjamas,Ninjas in Pyjamas,2.151,0.4918,0.0269,849.43,False,-849.43,71193.08
2026-05-10,2026-05,LCP,0,kelly_bounded,DetonatioN FocusMe vs Deep Cross Gaming,Deep Cross Gaming,1.212,0.8772,0.0521,959.43,True,203.4,71396.48
2026-05-10,2026-05,LCK,0,kelly_bounded,Kiwoom DRX vs Hanwha Life Esports,Kiwoom DRX,20.619,0.0778,0.0293,853.38,False,-853.38,70543.1
2026-05-10,2026-05,LPL,0,kelly_bounded,JD Gaming vs Anyone's Legend,Anyone's Legend,1.835,0.5649,0.02,799.26,False,-799.26,69743.84
2026-05-10,2026-05,LEC,0,kelly_bounded,Karmine Corp vs GIANTX,Karmine Corp,1.242,0.9054,0.1003,1163.59,False,-1163.59,68580.25
2026-05-11,2026-05,TCL,0,kelly_bounded,BoostGate Esports vs Team Phoenix,BoostGate Esports,1.136,0.8871,0.0068,716.79,True,97.48,68677.73
2026-05-11,2026-05,PRM,0,kelly_bounded,G2 NORD vs Eintracht Frankfurt,Eintracht Frankfurt,5.556,0.2841,0.1041,1163.47,False,-1163.47,67514.27
2026-05-11,2026-05,TCL,0,kelly_bounded,Ozarox Esports vs SU Esports,Ozarox Esports,2.0,0.5374,0.0374,843.57,True,843.57,68357.83
2026-05-11,2026-05,LCKC,0,kelly_bounded,BNK FearX Youth vs DN SOOPers Challengers,BNK FearX Youth,2.817,0.4205,0.0655,981.99,False,-981.99,67375.84
2026-05-11,2026-05,LCKC,0,kelly_bounded,Kiwoom DRX Challengers vs Nongshim Esports Academy,Nongshim Esports Academy,1.587,0.6673,0.0372,840.76,True,493.53,67869.37
2026-05-11,2026-05,LCS,0,kelly_bounded,LYON vs Team Liquid,LYON,2.198,0.5696,0.1147,1197.63,True,1434.76,69304.13
2026-05-11,2026-05,LCS,0,kelly_bounded,Cloud9 vs FlyQuest,FlyQuest,2.985,0.3453,0.0103,740.59,False,-740.59,68563.53
2026-05-11,2026-05,LCKC,0,kelly_bounded,T1 Academy vs Gen.G Global Academy,T1 Academy,1.156,0.9548,0.0897,1095.82,True,170.95,68734.48
2026-05-12,2026-05,LPL,0,kelly_bounded,Invictus Gaming vs Bilibili Gaming,Invictus Gaming,6.897,0.3241,0.1791,1374.69,False,-1374.69,67359.79
2026-05-12,2026-05,EWC,0,kelly_bounded,DetonatioN FocusMe vs Deep Cross,Deep Cross,1.284,0.9321,0.1533,1347.2,True,382.6,67742.4
2026-05-12,2026-05,TCL,0,kelly_bounded,PCIFIC vs Dark Passage,Dark Passage,4.651,0.2817,0.0667,978.62,False,-978.62,66763.78
2026-05-12,2026-05,PRM,0,kelly_bounded,E WIE EINFACH E-SPORTS vs VfB eSports,E WIE EINFACH E-SPORTS,1.099,0.9371,0.0271,788.4,True,78.05,66841.83
2026-05-12,2026-05,TCL,0,kelly_bounded,Misa Esports vs Bushido Wildcats,Bushido Wildcats,14.286,0.1163,0.0463,874.7,False,-874.7,65967.13
2026-05-12,2026-05,EWC,0,kelly_bounded,Hanwha Life Esports vs Dplus KIA,Dplus KIA,4.082,0.343,0.0981,1090.93,True,3362.24,69329.38
2026-05-12,2026-05,LCKC,0,kelly_bounded,Hanwha Life Esports Challengers vs KT Rolster Challengers,KT Rolster Challengers,1.6,0.7272,0.1022,1165.8,True,699.48,70028.85
2026-05-12,2026-05,EWC,0,kelly_bounded,DetonatioN FocusMe vs Deep Cross Gaming,Deep Cross Gaming,1.136,0.9321,0.0518,942.11,True,128.13,70156.98
2026-05-12,2026-05,LPL,0,kelly_bounded,Top Esports vs Ninjas in Pyjamas,Ninjas in Pyjamas,3.39,0.3396,0.0446,910.29,True,2175.58,72332.56
2026-05-12,2026-05,EWC,0,kelly_bounded,MVK Esports vs Ground Zero Gaming,MVK Esports,1.399,0.7526,0.0378,905.38,True,361.25,72693.81
2026-05-12,2026-05,PRM,0,kelly_bounded,ROSSMANN Centaurs vs Unicorns of Love Sexy Edition,Unicorns of Love Sexy Edition,1.074,0.9607,0.0296,870.2,True,64.39,72758.21
2026-05-12,2026-05,EWC,0,kelly_bounded,BNK FEARX vs T1,BNK FEARX,4.651,0.2187,0.0037,745.54,False,-745.54,72012.66
2026-05-12,2026-05,LCKC,0,kelly_bounded,HANJIN BRION Challengers vs Dplus KIA Challengers,Dplus KIA Challengers,1.379,0.7516,0.0264,847.0,True,321.01,72333.68
2026-05-12,2026-05,LPL,0,kelly_bounded,Bilibili vs Invictus,Bilibili,1.392,0.7329,0.0145,793.26,True,310.96,72644.63
2026-05-13,2026-05,EWC,0,kelly_bounded,CTBC Flying Oyster vs Deep Cross,Deep Cross,1.628,0.7386,0.1244,1328.86,True,834.52,73479.16
2026-05-13,2026-05,LPL,0,kelly_bounded,Team WE vs Anyone's Legend,Anyone's Legend,1.186,0.8759,0.0327,894.93,True,166.46,73645.61
2026-05-13,2026-05,LCK,0,kelly_bounded,DN SOOPers vs Dplus KIA,Dplus KIA,1.24,0.9522,0.1457,1451.99,True,348.48,73994.09
2026-05-13,2026-05,LCK,0,kelly_bounded,T1 vs Nongshim Redforce,T1,1.202,0.9161,0.0841,1154.97,True,233.3,74227.39
2026-05-13,2026-05,LFL,0,kelly_bounded,Vitality.Bee vs ZYB,Vitality.Bee,1.558,0.7184,0.0765,1120.94,True,625.48,74852.88
2026-05-13,2026-05,EWC,0,kelly_bounded,CTBC Flying Oyster vs Deep Cross Gaming,Deep Cross Gaming,1.835,0.7386,0.1937,1497.06,True,1250.04,76102.92
2026-05-13,2026-05,LFL,0,kelly_bounded,Esprit Shōnen vs Ici Japon Corp. Esport,Esprit Shōnen,3.175,0.3722,0.0573,1051.54,True,2287.09,78390.01
2026-05-13,2026-05,EWC,0,kelly_bounded,GAM Esports vs MVK Esports,GAM Esports,1.739,0.635,0.0599,1097.03,True,810.7,79200.71
2026-05-13,2026-05,LCK,0,kelly_bounded,T1 vs Nongshim Red Force,T1,1.13,0.9161,0.0311,956.34,True,124.32,79325.04
2026-05-14,2026-05,LPL,0,kelly_bounded,Weibo Gaming vs JD Gaming,JD Gaming,1.46,0.743,0.0581,1100.44,False,-1100.44,78224.6
2026-05-14,2026-05,EWC,0,kelly_bounded,Karmine Corp vs Movistar KOI,Movistar KOI,2.06,0.5065,0.0211,892.35,False,-892.35,77332.25
2026-05-14,2026-05,EWC,0,kelly_bounded,G2 vs Natus Vincere,G2,1.387,0.7654,0.0444,1002.17,True,387.84,77720.09
2026-05-14,2026-05,LPL,0,kelly_bounded,Weibo vs JD Gaming,JD Gaming,1.515,0.743,0.083,1207.01,False,-1207.01,76513.07
2026-05-14,2026-05,LCKC,0,kelly_bounded,BNK FearX Youth vs Dplus KIA Challengers,Dplus KIA Challengers,1.609,0.6438,0.0223,879.01,True,535.32,77048.39
2026-05-14,2026-05,NACL,0,kelly_bounded,Conviction vs Dorado,Dorado,3.43,0.3081,0.0166,855.67,False,-855.67,76192.72
2026-05-14,2026-05,LCK,0,kelly_bounded,Kiwoom DRX vs KT Rolster,KT Rolster,1.361,0.8494,0.1146,1344.22,True,485.26,76677.98
2026-05-14,2026-05,LPL,0,kelly_bounded,LGD vs LNG,LNG,1.534,0.6814,0.0295,917.63,True,490.01,77168.0
2026-05-14,2026-05,LCKC,0,kelly_bounded,T1 Academy vs DN SOOPers Challengers,T1 Academy,1.763,0.6302,0.063,1095.71,True,836.03,78004.02
2026-05-14,2026-05,EWC,0,kelly_bounded,G2 Esports vs Natus Vincere,G2 Esports,1.361,0.7654,0.0306,939.25,True,339.07,78343.09
2026-05-14,2026-05,EWC,0,kelly_bounded,GIANTX vs Solary,Solary,2.11,0.7044,0.2305,1566.86,False,-1566.86,76776.23
2026-05-14,2026-05,LFL,0,kelly_bounded,ZYB Esport vs Vitality.Bee,Vitality.Bee,1.504,0.7624,0.0975,1266.64,True,638.38,77414.62
